goodreads_book_id,tag_id,count
13929,25506,15
13929,9477,15
13929,25146,15
13929,9221,14
13929,32623,14
13929,18640,14
13929,33153,14
13929,25149,14
13929,25822,14
13929,33023,14
13929,3299,14
13929,8408,14
13929,23037,13
13929,10210,13
13929,9484,13
13929,29316,13
13986,30574,11270
13986,11305,2532
13986,11557,270
13986,11743,196
13986,31708,150
13986,19798,139
13986,33114,132
13986,22743,121
13986,26785,99
13986,27199,96
13986,14361,87
13986,8717,86
13986,18886,76
13986,32989,69
13986,9221,64
13986,10731,63
13986,5207,56
13986,26897,53
13986,1691,52
13986,29146,45
13986,11370,41
13986,17548,35
13986,18045,33
13986,26138,31
13986,30667,28
13986,1642,27
13986,17213,26
13986,30521,26
13986,26842,26
13986,10197,25
13986,33009,24
13986,27412,24
13986,11376,22
13986,10210,20
13986,14877,20
13986,26771,19
13986,11590,17
13986,22753,17
13986,24960,17
13986,17550,17
13986,19524,16
13986,27403,16
13986,2104,15
13986,25765,15
13986,22034,15
13986,32586,15
13986,15169,14
13986,7852,14
13986,26837,14
13986,28300,14
13986,27401,14
13986,11643,13
13986,22944,13
13986,25151,12
13986,10093,12
13986,18001,12
13986,29150,12
13986,11497,11
13986,25152,11
13986,1659,11
13986,12035,11
13986,11386,11
13986,14276,11
13986,22689,10
13986,27535,10
13986,24999,10
13986,26774,10
13986,11658,10
13986,11356,10
13986,6828,9
13986,20774,9
13986,5090,9
13986,24964,9
13986,11314,9
13986,2580,9
13986,11372,9
13986,25104,9
13986,3389,8
13986,20849,8
13986,25150,8
13986,30573,8
13986,33113,8
13986,20125,8
13986,11378,8
13986,7415,8
13986,19797,8
13986,22973,7
13986,6838,7
13986,25153,7
13986,14064,7
13986,9638,7
13986,11773,7
13986,11298,7
13986,1654,7
13986,11315,7
13986,11500,7
13986,24997,6
13986,25149,6
13986,19666,6
13986,19533,6
14014,30574,1802
14014,11305,1724
14014,31708,143
14014,11557,142
14014,11743,131
14014,19798,128
14014,22743,97
14014,26785,72
14014,9221,68
14014,27199,56
14014,33114,55
14014,10731,47
14014,18886,45
14014,5207,44
14014,14361,42
14014,26897,34
14014,8717,33
14014,26138,31
14014,17548,30
14014,11370,29
14014,32989,27
14014,1691,27
14014,17213,20
14014,1642,20
14014,26842,19
14014,27412,19
14014,10197,17
14014,11376,17
14014,14877,16
14014,10210,15
14014,22753,14
14014,18045,14
14014,17550,14
14014,24960,13
14014,25765,13
14014,15169,13
14014,27403,12
14014,2104,11
14014,30521,11
14014,22944,11
14014,14276,11
14014,22034,10
14014,26837,10
14014,27401,10
14014,11497,9
14014,26771,9
14014,26816,9
14014,26774,9
14014,20774,8
14014,20849,8
14014,1659,8
14014,28300,8
14014,10729,8
14014,11369,8
14014,22689,7
14014,25151,7
14014,11314,7
14014,11643,7
14014,24999,7
14014,2580,7
14014,31557,7
14014,11372,7
14014,25104,7
14014,19797,7
14014,11590,6
14014,33009,6
14014,25152,6
14014,27535,6
14014,11367,6
14014,26838,6
14014,33113,6
14014,20125,6
14014,11315,6
14014,6828,5
14014,11505,5
14014,25234,5
14014,5090,5
14014,24964,5
14014,11550,5
14014,30573,5
14014,6838,5
14014,25153,5
14014,14764,5
14014,25147,5
14014,12940,5
14014,6122,5
14014,21815,5
14014,19666,5
14014,18001,5
14014,16979,5
14014,13005,5
14014,11378,5
14014,11336,5
14014,11348,5
14014,14311,5
14014,27319,5
14014,31710,5
14014,11306,5
14014,25150,4
14014,25000,4
14028,30574,12248
14028,11743,504
14028,16203,473
14028,8717,437
14028,16205,305
14028,16218,233
14028,7457,149
14028,11557,146
14028,18367,99
14028,16217,98
14028,22743,79
14028,3216,74
14028,26138,68
14028,3232,56
14028,22034,55
14028,3218,55
14028,21656,52
14028,21662,49
14028,5207,36
14028,21989,36
14028,7404,35
14028,923,34
14028,16212,34
14028,18326,28
14028,31133,28
14028,16209,27
14028,30521,26
14028,22753,25
14028,14487,24
14028,18045,23
14028,21660,21
14028,21665,19
14028,31140,18
14028,3231,17
14028,15424,17
14028,32799,16
14028,18352,16
14028,11590,15
14028,17213,14
14028,13163,14
14028,9221,13
14028,32586,13
14028,8656,13
14028,4949,12
14028,31141,12
14028,420,12
14028,10197,11
14028,12948,11
14028,33071,11
14028,18640,10
14028,14467,10
14028,10210,10
14028,1659,10
14028,30672,9
14028,22330,9
14028,11978,9
14028,5481,9
14028,29543,9
14028,17961,9
14028,8055,8
14028,18318,8
14028,26735,8
14028,10094,8
14028,20282,8
14028,1416,8
14028,2928,8
14028,22009,8
14028,18383,8
14028,21601,8
14028,34239,8
14028,16956,8
14028,16208,8
14028,16204,8
14028,20774,7
14028,11497,7
14028,5090,7
14028,25152,7
14028,25151,7
14028,21111,7
14028,25149,7
14028,19524,7
14028,22027,7
14028,430,7
14028,22813,7
14028,25150,6
14028,25167,6
14028,10093,6
14028,24999,6
14028,24447,6
14028,23240,6
14028,18292,6
14028,20731,6
14028,22025,6
14028,4461,6
14028,7668,6
14028,16999,6
14028,11399,6
14028,8676,6
14028,16223,6
14028,22509,5
14050,30574,9625
14050,11743,8573
14050,26138,4778
14050,11305,3009
14050,30464,2329
14050,5207,1935
14050,26771,1487
14050,22743,1303
14050,8055,1127
14050,11590,1083
14050,6750,894
14050,1642,860
14050,8717,847
14050,1659,696
14050,8067,530
14050,11557,515
14050,22753,507
14050,18919,469
14050,12948,413
14050,5051,401
14050,3389,377
14050,2104,376
14050,30521,374
14050,18045,348
14050,9886,302
14050,26785,298
14050,7457,297
14050,20774,281
14050,3392,280
14050,18640,279
14050,1416,276
14050,18367,273
14050,26894,257
14050,21989,250
14050,27535,249
14050,15169,238
14050,11497,234
14050,3371,234
14050,22973,227
14050,18326,227
14050,11505,224
14050,9221,213
14050,20849,209
14050,9477,195
14050,25145,185
14050,18664,170
14050,20824,168
14050,22689,168
14050,4959,168
14050,26256,164
14050,26837,162
14050,11370,160
14050,8076,159
14050,3400,159
14050,18851,157
14050,32586,154
14050,9484,153
14050,31505,151
14050,1128,147
14050,2277,144
14050,20288,144
14050,31155,139
14050,5481,138
14050,11491,136
14050,25146,134
14050,18663,134
14050,3358,133
14050,26194,133
14050,24960,132
14050,3379,131
14050,9638,130
14050,10644,128
14050,20547,127
14050,20570,127
14050,28300,126
14050,17213,125
14050,6732,124
14050,26897,121
14050,4985,121
14050,30444,120
14050,29011,119
14050,11978,118
14050,14487,112
14050,8346,111
14050,3377,110
14050,10197,109
14050,26251,109
14050,5036,109
14050,29401,108
14050,27398,105
14050,5090,104
14050,4968,103
14050,18318,101
14050,20279,101
14050,617,99
14050,25506,98
14050,21374,97
14050,2106,93
14050,28525,93
14050,11644,91
14064,30574,6141
14064,14821,1803
14064,26837,1051
14064,26771,772
14064,11743,771
14064,11557,651
14064,7457,364
14064,31745,356
14064,24051,345
14064,11305,276
14064,10059,219
14064,22743,215
14064,10064,199
14064,8717,174
14064,17213,151
14064,5207,142
14064,33268,120
14064,26894,117
14064,2768,113
14064,3389,106
14064,27405,97
14064,10197,92
14064,30358,91
14064,31723,88
14064,3392,87
14064,27398,86
14064,22973,82
14064,26785,79
14064,18045,78
14064,30521,75
14064,7404,74
14064,22034,68
14064,2766,68
14064,22753,67
14064,11590,65
14064,9221,64
14064,10210,56
14064,3371,55
14064,1642,50
14064,11287,49
14064,5090,47
14064,29011,47
14064,4949,45
14064,24050,45
14064,29045,42
14064,32586,40
14064,33262,40
14064,26897,38
14064,10644,37
14064,25151,37
14064,21989,35
14064,27669,35
14064,29550,35
14064,3358,34
14064,20849,33
14064,923,33
14064,25150,32
14064,2277,31
14064,10093,31
14064,25149,30
14064,31656,29
14064,3379,28
14064,20774,27
14064,11370,27
14064,25148,27
14064,29076,26
14064,14064,25
14064,28300,25
14064,14856,25
14064,24997,24
14064,3377,24
14064,1659,24
14064,25152,23
14064,26842,23
14064,10094,23
14064,25893,23
14064,28525,22
14064,7308,22
14064,31617,21
14064,7307,21
14064,8922,21
14064,15169,20
14064,2313,20
14064,11978,20
14064,22025,20
14064,17217,19
14064,24996,19
14064,25822,19
14064,20570,19
14064,10074,19
14064,20939,18
14064,22944,18
14064,1691,17
14064,18367,17
14064,30672,17
14064,24995,17
14064,1540,17
14064,11497,16
14064,21111,16
14064,442,16
14069,30574,2566
14069,11305,842
14069,14487,465
14069,8717,367
14069,2173,317
14069,14467,316
14069,9882,188
14069,11557,156
14069,22743,155
14069,14484,137
14069,1691,117
14069,26785,117
14069,11743,98
14069,3389,89
14069,17213,77
14069,18045,71
14069,32130,70
14069,10197,66
14069,9221,65
14069,27199,59
14069,3371,59
14069,5207,54
14069,14552,54
14069,2166,52
14069,3392,49
14069,20047,49
14069,2186,49
14069,1642,47
14069,9848,44
14069,11370,40
14069,26837,40
14069,26897,38
14069,33114,36
14069,27412,35
14069,7009,35
14069,21097,34
14069,10210,31
14069,28610,31
14069,10731,30
14069,22753,28
14069,11643,28
14069,29509,27
14069,25151,25
14069,28300,25
14069,26771,23
14069,21101,23
14069,22034,21
14069,26842,21
14069,1540,21
14069,25152,20
14069,24997,20
14069,11376,20
14069,3377,19
14069,14361,19
14069,20849,18
14069,617,18
14069,25596,18
14069,15169,17
14069,30521,17
14069,1542,17
14069,3358,17
14069,11379,17
14069,2176,17
14069,5090,16
14069,22689,16
14069,25150,16
14069,25822,16
14069,27403,16
14069,24960,15
14069,20774,15
14069,31617,15
14069,10641,15
14069,22944,15
14069,27401,15
14069,2171,15
14069,2175,15
14069,21104,15
14069,25149,14
14069,32989,13
14069,11590,13
14069,21989,13
14069,11340,13
14069,10094,13
14069,1659,13
14069,1416,13
14069,5481,13
14069,21815,13
14069,509,13
14069,25104,13
14069,24999,12
14069,22330,12
14069,3216,12
14069,25765,11
14069,3379,11
14069,24995,11
14069,26774,11
14069,13005,11
14069,11349,11
14069,20052,11
14069,22055,11
14082,11743,175
14082,27669,116
14082,11557,114
14082,15453,109
14082,7457,79
14082,15461,67
14082,15463,51
14082,22743,44
14082,30574,32
14082,11590,22
14082,15473,22
14082,5207,21
14082,24794,21
14082,10644,18
14082,7404,18
14082,18998,17
14082,18367,14
14082,15468,14
14082,18326,12
14082,9221,11
14082,15169,11
14082,15462,11
14082,15485,10
14082,3216,10
14082,22753,9
14082,20774,9
14082,15048,9
14082,27682,9
14082,28751,8
14082,15067,8
14082,15472,8
14082,28195,8
14082,8717,7
14082,30521,7
14082,28193,7
14082,22034,6
14082,11574,6
14082,30672,6
14082,7654,6
14082,15484,6
14082,18997,6
14082,25975,6
14082,1691,5
14082,5090,5
14082,18045,5
14082,27535,5
14082,134,5
14082,8656,5
14082,28194,5
14082,6857,4
14082,6888,4
14082,6828,4
14082,20849,4
14082,9886,4
14082,14487,4
14082,20797,4
14082,20282,4
14082,31505,4
14082,20731,4
14082,27661,4
14082,7921,4
14082,15466,4
14082,3232,4
14082,3231,4
14082,25152,3
14082,17213,3
14082,8055,3
14082,22545,3
14082,14764,3
14082,12948,3
14082,923,3
14082,783,3
14082,27693,3
14082,5481,3
14082,22944,3
14082,15392,3
14082,20888,3
14082,22570,3
14082,22813,3
14082,27683,3
14082,20904,3
14082,23229,3
14082,9315,3
14082,933,3
14082,25973,3
14082,11305,2
14082,6953,2
14082,2104,2
14082,22689,2
14082,20781,2
14082,20288,2
14082,10094,2
14082,29316,2
14082,30751,2
14082,23349,2
14082,27696,2
14082,9611,2
14082,5280,2
14082,26422,2
14082,27827,2
14096,30574,35512
14096,8717,2330
14096,21689,464
14096,28384,299
14096,27095,270
14096,20120,252
14096,24526,202
14096,5870,201
14096,19682,197
14096,21773,184
14096,23471,173
14096,28341,159
14096,11557,105
14096,27111,83
14096,22743,62
14096,25647,62
14096,33095,51
14096,14134,46
14096,9221,35
14096,23334,35
14096,5207,34
14096,19786,30
14096,17213,26
14096,33244,24
14096,18045,23
14096,22753,22
14096,3389,22
14096,15626,21
14096,30755,17
14096,27089,17
14096,25674,17
14096,28335,16
14096,27077,15
14096,20849,14
14096,31505,14
14096,23343,14
14096,24493,14
14096,13922,14
14096,30521,13
14096,20104,13
14096,3371,11
14096,32586,11
14096,9484,11
14096,9477,11
14096,32324,11
14096,20774,10
14096,3392,10
14096,10197,10
14096,19524,10
14096,18130,10
14096,21739,10
14096,10169,10
14096,3358,9
14096,14168,9
14096,10210,8
14096,1416,8
14096,23504,8
14096,9406,8
14096,10678,8
14096,13744,8
14096,10594,8
14096,20122,8
14096,11590,7
14096,22689,7
14096,25562,7
14096,25506,7
14096,4949,7
14096,23040,7
14096,32766,7
14096,28400,7
14096,21392,7
14096,23510,7
14096,14128,7
14096,27090,7
14096,19683,7
14096,20119,7
14096,15169,6
14096,10644,6
14096,22352,6
14096,3379,6
14096,20731,6
14096,22944,6
14096,25670,6
14096,12869,6
14096,23323,6
14096,27123,6
14096,22556,6
14096,30807,6
14096,14145,6
14096,29768,6
14096,5880,6
14096,5874,6
14096,16587,6
14096,24997,5
14096,23349,5
14096,21685,5
14096,28038,5
14096,5606,5
14096,3685,5
14096,33099,5
14142,30574,1209
14142,24526,757
14142,21689,142
14142,21773,117
14142,8717,116
14142,27095,88
14142,25630,50
14142,22743,49
14142,28052,47
14142,7457,38
14142,28384,38
14142,13098,37
14142,9221,34
14142,24493,27
14142,5207,26
14142,22753,24
14142,27111,23
14142,18640,22
14142,28341,20
14142,17213,16
14142,23334,16
14142,24512,16
14142,24524,16
14142,10197,15
14142,10891,15
14142,11590,14
14142,18045,14
14142,24481,13
14142,10644,12
14142,33931,12
14142,20849,11
14142,23502,11
14142,26816,11
14142,10795,11
14142,923,10
14142,18130,10
14142,30755,10
14142,27089,10
14142,23343,10
14142,25628,10
14142,33776,10
14142,20774,9
14142,11497,9
14142,11574,9
14142,22545,9
14142,32586,9
14142,26735,9
14142,23471,9
14142,19524,9
14142,11978,9
14142,24960,8
14142,27535,8
14142,26138,8
14142,9367,8
14142,27077,8
14142,31505,8
14142,9484,8
14142,28046,8
14142,24537,8
14142,24486,8
14142,11557,7
14142,7404,7
14142,10210,7
14142,10093,7
14142,15626,7
14142,22330,7
14142,25647,7
14142,30860,7
14142,28032,7
14142,24530,7
14142,33930,7
14142,12625,7
14142,22689,6
14142,13109,6
14142,13116,6
14142,10316,6
14142,26478,6
14142,27510,6
14142,28031,6
14142,30820,6
14142,24560,6
14142,10684,6
14142,24557,6
14142,30734,6
14142,28054,6
14142,26452,6
14142,11743,5
14142,25152,5
14142,10094,5
14142,2938,5
14142,30551,5
14142,20731,5
14142,23171,5
14142,9638,5
14142,11930,5
14142,20125,5
14142,8683,5
14142,24407,5
14142,24517,5
14142,28030,5
14185,30574,1204
14185,11743,385
14185,8717,341
14185,11557,246
14185,26894,148
14185,27398,133
14185,23440,102
14185,22743,98
14185,26771,73
14185,27405,62
14185,26785,57
14185,26837,57
14185,22034,51
14185,23692,51
14185,28300,48
14185,10059,48
14185,9221,44
14185,11305,35
14185,17213,35
14185,30521,34
14185,11287,34
14185,18045,33
14185,2277,32
14185,25647,31
14185,10197,30
14185,26816,29
14185,10064,28
14185,9959,27
14185,3389,25
14185,26842,24
14185,5207,23
14185,22753,23
14185,21989,23
14185,26897,21
14185,18367,20
14185,11370,19
14185,10210,19
14185,7457,17
14185,450,17
14185,9464,17
14185,11590,16
14185,923,16
14185,27403,15
14185,5090,14
14185,26774,14
14185,14821,14
14185,20774,13
14185,10644,13
14185,2313,13
14185,20849,11
14185,25150,11
14185,32586,11
14185,11978,11
14185,3392,10
14185,31656,10
14185,10093,10
14185,23471,10
14185,7433,10
14185,2312,9
14185,4949,9
14185,31557,9
14185,27412,9
14185,30800,9
14185,26838,9
14185,7308,9
14185,19335,9
14185,25149,8
14185,26884,8
14185,7307,8
14185,26808,8
14185,32302,8
14185,24960,7
14185,3371,7
14185,25151,7
14185,11314,7
14185,21111,7
14185,8755,7
14185,15169,6
14185,25152,6
14185,20939,6
14185,30573,6
14185,7404,6
14185,10094,6
14185,12940,6
14185,7654,6
14185,28235,6
14185,6122,6
14185,28298,6
14185,21953,6
14185,26787,6
14185,22849,6
14185,2104,5
14185,25167,5
14185,18326,5
14185,18990,5
14185,30672,5
14185,28283,5
14185,30464,5
14185,22009,5
14185,9467,5
14201,30574,119250
14201,11305,8539
14201,8717,8472
14201,11743,2970
14201,11557,2684
14201,14487,1707
14201,22743,902
14201,5207,617
14201,14467,617
14201,18886,600
14201,1416,407
14201,26785,387
14201,2173,343
14201,11590,327
14201,17213,316
14201,3389,271
14201,3392,244
14201,5751,216
14201,9477,215
14201,31505,214
14201,18045,208
14201,11370,207
14201,22753,204
14201,10641,198
14201,22034,184
14201,3371,184
14201,9221,181
14201,14484,179
14201,1642,173
14201,9638,173
14201,26897,170
14201,20939,169
14201,18919,169
14201,26837,152
14201,10197,146
14201,18367,139
14201,9484,139
14201,30521,137
14201,4949,133
14201,14552,131
14201,1659,129
14201,31617,123
14201,28300,115
14201,12869,114
14201,26771,110
14201,20849,107
14201,21989,107
14201,22973,101
14201,29011,100
14201,20774,99
14201,26842,99
14201,22330,97
14201,21374,96
14201,14983,91
14201,11376,90
14201,3358,88
14201,15169,87
14201,8346,86
14201,2104,85
14201,10644,85
14201,10210,85
14201,27412,84
14201,11643,83
14201,14988,81
14201,12868,80
14201,13446,80
14201,22689,76
14201,30667,74
14201,26774,73
14201,15006,73
14201,8055,72
14201,18326,72
14201,32586,71
14201,941,70
14201,1691,66
14201,19524,66
14201,3377,65
14201,25596,65
14201,3379,64
14201,509,63
14201,11136,63
14201,2186,63
14201,25506,62
14201,25151,61
14201,8344,61
14201,30672,60
14201,24960,58
14201,27403,58
14201,11644,58
14201,8067,57
14201,18525,57
14201,7457,56
14201,29316,56
14201,11130,55
14201,5776,53
14201,12948,52
14201,31859,52
14201,22733,52
14201,603,51
14201,25822,49
14241,30574,16878
14241,8717,1136
14241,19733,1038
14241,21689,563
14241,19742,383
14241,21773,317
14241,11557,265
14241,4605,149
14241,4949,131
14241,11743,104
14241,4615,104
14241,5207,94
14241,19738,65
14241,3611,59
14241,22743,45
14241,30521,38
14241,1416,35
14241,18045,32
14241,7852,30
14241,206,29
14241,1642,28
14241,9484,28
14241,4594,27
14241,2224,27
14241,19737,26
14241,5051,26
14241,9477,25
14241,29584,25
14241,4568,24
14241,4985,24
14241,32686,22
14241,19735,22
14241,22753,20
14241,28204,20
14241,30755,17
14241,4561,17
14241,9221,16
14241,199,16
14241,20849,15
14241,22689,15
14241,17213,15
14241,1599,15
14241,7457,14
14241,18367,14
14241,19749,14
14241,3371,13
14241,2277,13
14241,9638,13
14241,11644,13
14241,8483,13
14241,11221,12
14241,11643,12
14241,3616,12
14241,4634,12
14241,4611,12
14241,4959,12
14241,20774,11
14241,11505,11
14241,15048,11
14241,4587,11
14241,32724,11
14241,19734,11
14241,2104,10
14241,25152,10
14241,25151,10
14241,26735,10
14241,31505,10
14241,25146,10
14241,21685,10
14241,3392,9
14241,8055,9
14241,25153,9
14241,19524,9
14241,4600,9
14241,32099,9
14241,32688,9
14241,19728,9
14241,2241,9
14241,2242,9
14241,33114,8
14241,14064,8
14241,32586,8
14241,923,8
14241,10210,8
14241,24997,8
14241,25149,8
14241,30756,8
14241,4596,8
14241,4637,8
14241,8346,8
14241,1669,8
14241,4607,8
14241,8344,8
14241,10054,8
14241,19744,8
14241,30109,8
14241,30738,8
14241,14764,7
14241,21803,7
14241,204,7
14249,30574,9347
14249,11743,1745
14249,8717,1012
14249,11557,752
14249,4949,241
14249,5207,131
14249,22743,129
14249,8055,125
14249,22034,117
14249,21195,111
14249,8067,100
14249,1642,85
14249,18326,84
14249,1659,82
14249,12948,75
14249,18367,71
14249,10708,63
14249,21989,55
14249,18045,52
14249,3389,49
14249,5051,46
14249,22753,45
14249,4985,45
14249,3392,43
14249,3371,42
14249,2786,42
14249,3906,41
14249,2104,37
14249,32686,37
14249,22689,36
14249,26138,35
14249,18318,32
14249,9221,30
14249,11590,29
14249,30521,28
14249,25438,28
14249,1416,27
14249,17213,26
14249,11503,26
14249,11505,25
14249,20288,25
14249,4959,24
14249,17301,24
14249,9484,23
14249,25630,23
14249,28204,23
14249,24960,22
14249,15169,22
14249,11497,22
14249,2277,22
14249,20849,21
14249,26816,21
14249,6750,20
14249,605,20
14249,2580,18
14249,28945,18
14249,20774,17
14249,3379,17
14249,25506,17
14249,10711,17
14249,14764,16
14249,11221,16
14249,11776,16
14249,20824,15
14249,25151,15
14249,3377,15
14249,8346,15
14249,23349,14
14249,22352,13
14249,31656,13
14249,9886,13
14249,30672,13
14249,31505,13
14249,3358,12
14249,11643,12
14249,11665,12
14249,5481,12
14249,12869,12
14249,21374,12
14249,11644,12
14249,32688,12
14249,11500,12
14249,10233,12
14249,25152,11
14249,10197,11
14249,24995,11
14249,25148,11
14249,18292,11
14249,11978,11
14249,22733,11
14249,32724,11
14249,28215,11
14249,18139,11
14249,1029,11
14249,18680,10
14249,11834,10
14249,608,10
14249,5080,10
14249,22552,10
14249,11415,10
14250,30574,10304
14250,11743,1087
14250,8717,339
14250,11557,154
14250,8067,92
14250,5207,68
14250,8055,66
14250,22743,64
14250,22034,57
14250,1659,56
14250,18326,54
14250,12948,53
14250,3906,53
14250,4949,48
14250,1642,47
14250,21166,47
14250,18367,43
14250,21989,38
14250,2277,27
14250,25438,27
14250,17213,24
14250,22753,23
14250,17301,23
14250,27199,22
14250,1629,22
14250,6750,21
14250,9221,20
14250,3371,19
14250,11221,19
14250,20849,18
14250,21175,18
14250,22689,17
14250,18045,17
14250,18318,17
14250,11503,17
14250,28228,15
14250,20288,14
14250,4985,14
14250,3392,13
14250,32686,13
14250,20512,13
14250,15169,12
14250,2904,12
14250,14370,11
14250,2332,11
14250,2104,10
14250,3389,10
14250,27535,10
14250,14764,10
14250,2271,10
14250,11776,10
14250,22238,10
14250,9886,9
14250,2294,9
14250,5051,9
14250,32708,9
14250,11590,8
14250,25150,8
14250,2313,8
14250,2312,8
14250,25506,8
14250,9477,8
14250,25630,8
14250,32724,8
14250,23993,8
14250,17302,8
14250,33114,7
14250,31656,7
14250,32586,7
14250,3379,7
14250,25148,7
14250,30766,7
14250,15392,7
14250,32688,7
14250,24960,6
14250,20774,6
14250,7457,6
14250,11497,6
14250,11643,6
14250,15174,6
14250,9484,6
14250,5481,6
14250,25106,6
14250,31557,6
14250,617,6
14250,25146,6
14250,8070,6
14250,20301,6
14250,21163,6
14250,22356,6
14250,6697,6
14250,20500,6
14250,8708,6
14250,3900,6
14250,923,5
14250,24995,5
14250,31528,5
14250,11766,5
14250,494,5
14250,11749,5
14280,11743,473
14280,30574,397
14280,11557,155
14280,6184,107
14280,4949,87
14280,6178,86
14280,22743,77
14280,27682,74
14280,5207,62
14280,8055,58
14280,18326,56
14280,18367,49
14280,27684,44
14280,28751,40
14280,8067,35
14280,21656,35
14280,18045,31
14280,27661,31
14280,21662,29
14280,6190,29
14280,32686,27
14280,3389,26
14280,10197,26
14280,6189,22
14280,22753,21
14280,18318,21
14280,1659,21
14280,5051,21
14280,17213,20
14280,9221,19
14280,30521,19
14280,27669,19
14280,11644,19
14280,27696,19
14280,11590,18
14280,1642,18
14280,32586,17
14280,2043,17
14280,6186,16
14280,20774,15
14280,10644,15
14280,25151,15
14280,941,15
14280,12948,15
14280,6185,15
14280,3371,14
14280,24805,14
14280,27693,14
14280,4985,14
14280,32688,14
14280,6216,14
14280,21660,13
14280,13195,13
14280,7457,12
14280,3392,12
14280,6163,12
14280,15169,11
14280,1416,11
14280,27656,11
14280,9477,11
14280,32724,11
14280,6187,11
14280,6195,11
14280,20849,10
14280,21989,10
14280,25149,10
14280,11665,10
14280,27678,10
14280,22034,9
14280,10210,9
14280,10093,9
14280,2690,9
14280,617,9
14280,27683,9
14280,28768,9
14280,25152,8
14280,26138,8
14280,30672,8
14280,603,8
14280,3377,8
14280,24996,8
14280,31505,8
14280,21665,8
14280,23157,8
14280,27672,8
14280,8717,7
14280,14064,7
14280,3379,7
14280,29316,7
14280,4959,7
14280,9638,7
14280,8346,7
14280,28740,7
14280,781,7
14280,3677,7
14280,13194,7
14280,21659,7
14280,25150,6
14280,25148,6
14280,20653,6
14295,30574,14175
14295,27669,658
14295,11743,422
14295,8717,366
14295,11557,196
14295,15048,71
14295,240,70
14295,236,49
14295,27661,41
14295,251,40
14295,27682,40
14295,2277,35
14295,27684,34
14295,18326,33
14295,18367,31
14295,8067,31
14295,22743,30
14295,8055,30
14295,261,25
14295,28751,25
14295,26636,25
14295,30521,24
14295,5413,24
14295,5207,23
14295,32586,23
14295,248,22
14295,272,21
14295,18045,20
14295,1195,20
14295,26837,19
14295,27696,18
14295,25149,17
14295,22753,16
14295,603,16
14295,4949,16
14295,27683,16
14295,17213,14
14295,18318,14
14295,26771,13
14295,10059,13
14295,12680,13
14295,27678,13
14295,941,12
14295,1659,12
14295,27693,12
14295,919,12
14295,20849,11
14295,31656,11
14295,12948,11
14295,1416,11
14295,22034,10
14295,2313,10
14295,2690,10
14295,15067,10
14295,11305,9
14295,27656,9
14295,7725,9
14295,13073,9
14295,25150,8
14295,18919,8
14295,1642,8
14295,24080,8
14295,30672,8
14295,2335,8
14295,254,8
14295,32080,8
14295,7654,8
14295,9221,7
14295,10197,7
14295,20288,7
14295,2312,7
14295,24996,7
14295,24805,7
14295,22025,7
14295,1196,7
14295,1194,7
14295,5412,7
14295,11590,6
14295,24960,6
14295,2104,6
14295,14764,6
14295,2294,6
14295,25000,6
14295,267,6
14295,5051,6
14295,26894,6
14295,31528,6
14295,2687,6
14295,25202,6
14295,15169,5
14295,25153,5
14295,10210,5
14295,28300,5
14295,27766,5
14295,8069,5
14295,27689,5
14295,30505,5
14295,5410,5
14295,30707,5
14295,21285,5
14318,30574,1425
14318,20673,799
14318,4605,413
14318,19733,214
14318,11557,203
14318,3611,138
14318,21773,133
14318,19742,79
14318,22743,75
14318,5207,59
14318,4615,45
14318,4840,45
14318,22753,30
14318,2277,30
14318,21689,30
14318,4561,28
14318,9221,24
14318,14552,23
14318,18045,22
14318,19738,20
14318,3596,20
14318,20693,19
14318,30521,18
14318,10048,17
14318,3371,15
14318,26084,15
14318,11590,14
14318,20774,14
14318,3389,14
14318,4568,14
14318,20702,14
14318,3392,13
14318,4611,13
14318,21437,12
14318,23831,12
14318,4634,12
14318,17213,11
14318,4600,11
14318,2313,10
14318,941,10
14318,32586,10
14318,19735,10
14318,615,9
14318,31656,9
14318,1416,9
14318,3616,9
14318,3608,9
14318,11743,8
14318,2938,8
14318,4596,8
14318,23970,8
14318,26067,8
14318,26068,8
14318,27860,8
14318,20849,7
14318,5090,7
14318,4949,7
14318,3169,7
14318,20679,7
14318,25150,6
14318,30573,6
14318,18367,6
14318,1642,6
14318,21662,6
14318,3614,6
14318,19737,6
14318,23256,6
14318,20678,6
14318,20718,6
14318,8717,5
14318,11505,5
14318,10644,5
14318,22689,5
14318,10197,5
14318,27556,5
14318,22545,5
14318,923,5
14318,9484,5
14318,29316,5
14318,21660,5
14318,2305,5
14318,4587,5
14318,21374,5
14318,14572,5
14318,26697,5
14318,4617,5
14318,6487,5
14318,450,5
14318,4597,5
14318,20681,5
14318,25141,5
14318,23994,5
14318,25152,4
14318,22352,4
14318,5444,4
14318,4637,4
14318,22944,4
14318,22816,4
14318,4580,4
14318,26096,4
14358,30574,4947
14358,33114,545
14358,11557,420
14358,11743,300
14358,32989,277
14358,11305,238
14358,6953,79
14358,27199,73
14358,6828,68
14358,8717,65
14358,6838,57
14358,26138,56
14358,5207,55
14358,6888,53
14358,22743,51
14358,6857,50
14358,33012,46
14358,26837,46
14358,6895,43
14358,7457,39
14358,17124,39
14358,21466,36
14358,26771,35
14358,18854,34
14358,21457,33
14358,29452,31
14358,7852,29
14358,9221,28
14358,25438,26
14358,33124,24
14358,33165,24
14358,24960,23
